PeriodStart,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily,Power
2020-05-28 23:00:00,7.7,-11,0,4.6,0,0,0,0,0,0,10.3,81,0,1008.3,353,4.5,103,0.13,0
2020-05-29 00:00:00,7.7,-25,0,4.4,0,0,0,0,0,0,11.3,79.9,0,1007.9,357,4.6,101,0.13,0
2020-05-29 01:00:00,7.6,-39,0,4.3,0,0,0,0,0,0,12.2,79.7,0,1007.5,354,4.7,96,0.13,0
2020-05-29 02:00:00,7.6,-51,0,4.4,5,29,3,8,4,5,12.7,80.1,0,1007.6,351,4.6,90,0.13,0
2020-05-29 03:00:00,8.1,-63,0,4.5,35,387,54,90,23,104,12.6,78,0,1007.8,353,4.8,83,0.13,0
2020-05-29 04:00:00,9.6,-75,0,4.5,56,618,168,224,62,598,12.3,70.8,0,1008.1,2,5.4,74,0.13,0
2020-05-29 05:00:00,10.8,-86,0,4.1,69,747,306,376,252,870,12.2,63.1,0,1008.3,10,6.1,66,0.13,0.06833333333
2020-05-29 06:00:00,11.6,-99,0,3.6,77,827,448,525,477,936,12.4,58.3,0,1008.2,15,6.4,57,0.13,0.2515652174
2020-05-29 07:00:00,12,-113,0,3.4,82,877,577,659,687,945,12.7,55.7,0,1008.1,17,6.6,49,0.13,0.5955833333
2020-05-29 08:00:00,12.5,-130,0,3.5,85,908,681,766,858,921,13.2,54.3,0,1008.1,17,6.7,41,0.13,1.750833333
2020-05-29 09:00:00,12.8,-150,0,3.5,85,927,752,837,974,890,13.7,53.1,0,1007.9,16,7,36,0.13,3.878541667
2020-05-29 10:00:00,13,-175,0,3.6,84,936,784,868,1025,872,13.8,52.8,0,1007.8,16,7.3,33,0.13,6.270125
2020-05-29 11:00:00,13,160,0,3.7,83,936,774,857,1006,881,13.4,53.2,0,1007.5,17,7.4,34,0.13,8.341291667
2020-05-29 12:00:00,12.9,138,0,3.7,80,928,725,804,920,911,12.9,53.9,0,1007.2,18,7.2,39,0.13,9.495541667
2020-05-29 13:00:00,12.6,120,0,3.6,76,908,637,713,771,943,12.5,54.3,0,1006.6,14,7.1,45,0.13,10.10529167
2020-05-29 14:00:00,12.2,105,0,3.6,71,872,519,590,575,955,12.1,55.5,0,1005.9,8,7.4,53,0.13,10.57273684
2020-05-29 15:00:00,11.7,92,0,3.7,65,814,382,446,351,922,11.7,58.1,0,1005.5,6,7.6,62,0.13,9.839736842
2020-05-29 16:00:00,11.1,80,0,4,56,717,238,294,129,788,11.6,61.9,0,1005.4,7,7.4,71,0.13,8.23115
2020-05-29 17:00:00,10.3,68,0,4.4,42,550,107,148,25,305,11.4,66.9,0,1005.6,7,6.7,79,0.13,6.476764706
2020-05-29 18:00:00,9.4,56,0,4.6,17,184,18,35,12,13,11.1,71.8,0,1005.9,4,5.9,87,0.13,4.111888889
2020-05-29 19:00:00,8.6,44,0,4.5,0,0,0,0,0,0,11,75.8,0,1005.6,1,5.5,93,0.13,1.91047619
2020-05-29 20:00:00,8,31,0,4.6,0,0,0,0,0,0,11.1,78.8,0,1005,1,5.2,99,0.13,0.3826190476
2020-05-29 21:00:00,7.8,17,0,4.7,0,0,0,0,0,0,11.1,80.7,0,1004.6,1,5,102,0.13,0.01242857143
2020-05-29 22:00:00,7.7,3,0,4.8,0,0,0,0,0,0,11.2,82,0,1004.4,1,5,104,0.13,0
2020-05-29 23:00:00,7.7,-11,0,5.1,0,0,0,0,0,0,11.4,83.2,0,1004.4,6,5.1,103,0.13,0
2020-05-30 00:00:00,7.9,-25,0,5.4,0,0,0,0,0,0,11.3,84.4,0,1004.4,10,5.3,100,0.13,0
2020-05-30 01:00:00,7.9,-38,32.4,5.7,0,0,0,0,0,0,11.1,86.1,0,1004.2,10,5.2,96,0.13,0
2020-05-30 02:00:00,7.8,-51,46.8,5.9,4,0,0,4,4,4,10.8,87.6,0,1003.8,8,5.1,90,0.13,0
2020-05-30 03:00:00,8.3,-63,73.7,6.2,27,2,0,28,24,29,10.4,86.4,0,1003.3,6,5.5,82,0.13,0
2020-05-30 04:00:00,9.2,-74,19.3,6.4,115,247,67,183,100,355,10,82.5,0,1003.2,7,6.1,74,0.13,0
2020-05-30 05:00:00,10.1,-86,63.7,6.6,135,2,1,135,119,137,10.7,79,0,1003.5,12,6.4,66,0.13,0.04355555556
2020-05-30 06:00:00,10.8,-99,38.8,6.7,288,62,36,324,292,359,12.2,75.9,0,1003.7,15,6.4,57,0.13,0.2281052632
2020-05-30 07:00:00,11.5,-113,26.6,6.9,322,242,161,482,468,578,13.4,73.1,0,1003.3,14,6.6,49,0.13,0.8595
2020-05-30 08:00:00,12.2,-129,18.7,7,304,419,316,619,653,705,13.8,70.4,0,1002.8,15,6.8,41,0.13,2.784666667
2020-05-30 09:00:00,12.7,-150,2.1,6.8,128,846,688,817,943,865,13.7,67.1,0,1002.5,16,7,36,0.13,3.877263158
2020-05-30 10:00:00,13,-174,0,6.5,107,904,758,865,1017,869,13.1,64.8,0,1002.5,14,7.2,33,0.13,4.667736842
2020-05-30 11:00:00,13.3,160,1.5,6.4,132,855,708,840,978,863,12.5,63.2,0,1002.6,12,7,34,0.13,7.9332
2020-05-30 12:00:00,13.3,138,0,6.1,115,873,683,798,907,901,12,62.1,0,1002.2,9,7.1,39,0.13,9.9294
2020-05-30 13:00:00,13,120,3.7,6.1,159,737,517,675,719,877,12.2,63,0,1001.3,6,7.6,45,0.13,10.51936842
2020-05-30 14:00:00,12.8,104,0,6.5,116,768,459,574,557,910,13,65.4,0,1000.7,6,7.9,53,0.13,10.27568421
2020-05-30 15:00:00,12.5,91,1.6,6.8,113,651,309,422,338,824,14,68.6,0,1000.6,5,7.9,62,0.13,9.53435
2020-05-30 16:00:00,11.7,79,30.1,7,169,69,23,192,156,248,14.9,72.8,0,1000.4,4,7.8,71,0.13,6.766705882
2020-05-30 17:00:00,11,68,51.8,6.9,68,15,4,71,59,81,15.3,75.9,0,1000.2,4,7.3,79,0.13,6.61175
2020-05-30 18:00:00,10.6,56,38.1,6.8,18,0,0,18,16,18,15.7,77.3,0,999.9,3,7,87,0.13,4.314913043
2020-05-30 19:00:00,10.5,44,46.4,6.8,0,0,0,0,0,0,16.3,78.1,0,999.6,6,7.1,93,0.13,1.469
2020-05-30 20:00:00,10.6,31,86.7,7,0,0,0,0,0,0,17.2,78.3,0,999.3,11,7.2,99,0.13,0.2427727273
2020-05-30 21:00:00,10.9,17,94.5,7,0,0,0,0,0,0,17.7,77.2,0,999.1,12,7.4,102,0.13,0.028375
2020-05-30 22:00:00,11,3,66.5,7,0,0,0,0,0,0,17.8,76.3,0,999.1,14,7.4,104,0.13,0
2020-05-30 23:00:00,11,-11,50.4,6.9,0,0,0,0,0,0,19.6,75.8,0,998.9,15,7,103,0.13,0
2020-05-31 00:00:00,11.2,-25,49.8,6.8,0,0,0,0,0,0,20.5,74.3,0,998.4,15,6.7,100,0.13,0
2020-05-31 01:00:00,11.1,-38,18.4,6.7,0,0,0,0,0,0,17.6,74.4,0,998.3,16,6.8,96,0.13,0
2020-05-31 02:00:00,10.8,-51,30.2,6.7,3,0,0,3,3,3,14.3,76.2,0,998.3,19,6.6,90,0.13,0
2020-05-31 03:00:00,10.8,-63,69.4,6.9,30,0,0,30,27,30,12.3,76.8,0,998.2,24,6.8,82,0.13,0
2020-05-31 04:00:00,11.2,-74,15.3,7,90,343,103,193,93,440,11.9,75.4,0,998.6,31,7.3,74,0.13,0
2020-05-31 05:00:00,11.7,-86,0,7.1,83,701,290,374,251,845,11.8,73.4,0,999.1,33,7.6,66,0.13,0.2296428571
2020-05-31 06:00:00,12.1,-99,0,7.1,91,798,435,526,474,927,11.3,71.4,0,999.4,33,7.7,57,0.13,0.4355555556
2020-05-31 07:00:00,12.6,-113,0,7.2,96,856,566,662,686,944,11,70,0,999.7,32,7.9,49,0.13,0.7586315789
2020-05-31 08:00:00,13.1,-129,0,7.4,99,892,671,771,859,925,10.9,68.5,0,999.8,34,8.2,41,0.13,1.873761905
2020-05-31 09:00:00,13.7,-150,0,7.5,97,919,748,845,979,898,10.6,66.1,0,999.9,35,8.7,36,0.13,3.874764706
2020-05-31 10:00:00,14.3,-174,0,7.4,96,930,781,878,1031,882,10.5,63.2,0,1000.2,34,9.2,33,0.13,6.2668
2020-05-31 11:00:00,14.6,160,0,7.1,95,930,772,867,1013,891,10.1,60.9,0,1000.6,29,9.1,34,0.13,8.331684211
2020-05-31 12:00:00,14.6,138,0,6.9,91,923,724,815,927,921,9.5,59.7,0,1000.7,24,8.8,38,0.13,9.8345
2020-05-31 13:00:00,14.3,119,0,6.7,88,899,634,722,777,951,9.3,60.3,0,1000.7,22,8.7,45,0.13,10.56105263
2020-05-31 14:00:00,14,104,0,6.9,82,859,515,597,578,957,9.7,62,0,1000.6,21,8.3,53,0.13,10.54431579
2020-05-31 15:00:00,13.6,91,0,7.2,74,794,376,450,353,916,10.6,65.2,0,1000.8,20,7.9,62,0.13,9.755238095
2020-05-31 16:00:00,12.8,79,0,7.4,64,687,231,295,132,776,11.7,69.5,0,1001.2,20,7.7,70,0.13,8.279565217
2020-05-31 17:00:00,12.1,68,1.7,7.4,50,483,98,148,31,306,12.3,73.1,0,1001.6,21,7.4,79,0.13,6.331681818
2020-05-31 18:00:00,11.4,56,13,7.2,24,73,8,32,20,22,12.6,75.5,0,1002,21,6.9,86,0.13,4.160826087
2020-05-31 19:00:00,11,44,2.6,7.1,0,0,0,0,0,0,12.8,77,0,1002.3,21,6.5,93,0.13,1.910857143
2020-05-31 20:00:00,10.9,31,0,7.1,0,0,0,0,0,0,12.9,76.9,0,1002.3,23,6.2,98,0.13,0.4277142857
2020-05-31 21:00:00,11,17,0,6.9,0,0,0,0,0,0,13.2,76,0,1002.5,26,6.2,102,0.13,0.0693
2020-05-31 22:00:00,10.9,3,0,6.9,0,0,0,0,0,0,13.2,76.2,0,1002.9,28,6.1,103,0.13,0
2020-05-31 23:00:00,10.7,-11,0,7.3,0,0,0,0,0,0,13.2,80,0,1003.2,31,5.7,103,0.13,0
2020-06-01 00:00:00,10.4,-25,0,7.7,0,0,0,0,0,0,13.2,83.1,0,1003.4,35,5.3,100,0.13,0
2020-06-01 01:00:00,10.1,-38,0,7.4,0,0,0,0,0,0,13.1,83.3,0,1003.2,36,5,96,0.13,0
2020-06-01 02:00:00,9.8,-51,0,7.1,6,41,4,10,5,6,13.2,82.9,0,1002.9,37,4.6,89,0.13,0
2020-06-01 03:00:00,10.2,-63,0,6.9,35,413,60,95,23,113,13.5,80.4,0,1002.9,38,4.4,82,0.13,0
2020-06-01 04:00:00,11.1,-74,0,6.8,56,624,172,228,61,608,14.2,74.8,0,1003.4,40,4.6,74,0.13,0
2020-06-01 05:00:00,12.1,-86,0,6.3,70,738,306,376,249,861,15.2,67.8,0,1004.1,45,4.8,66,0.13,0.0768125
2020-06-01 06:00:00,13,-98,0,5.8,81,808,441,523,470,923,15.6,61.7,0,1004.5,47,4.7,57,0.13,0.2719166667
2020-06-01 07:00:00,13.6,-112,0,5.2,90,854,565,655,677,933,15.7,56.7,0,1004.4,44,4.3,48,0.13,0.6437826087
2020-06-01 08:00:00,14.3,-129,0,4.8,94,884,667,761,846,913,16,53,0,1004.1,37,4.2,41,0.13,1.77204
2020-06-01 09:00:00,14.8,-150,0,4.9,94,905,737,832,961,884,16.5,51.8,0,1003.8,28,4.2,35,0.13,3.827869565
2020-06-01 10:00:00,15.2,-174,0,5.4,95,910,766,861,1009,866,17.2,52,0,1003.8,20,4.5,33,0.13,6.0214
2020-06-01 11:00:00,15.8,160,0,6.3,95,906,753,848,988,871,17.7,53.2,0,1003.6,11,4.8,34,0.13,7.958826087
2020-06-01 12:00:00,16.1,138,0,7,91,895,703,794,901,896,17.8,54.9,0,1003.1,0,5.3,38,0.13,9.40492
2020-06-01 13:00:00,15.9,119,0,7.4,87,871,616,703,754,923,17.9,56.8,0,1002.4,354,5.8,45,0.13,10.16486957
2020-06-01 14:00:00,15.4,104,0,7.7,82,831,499,581,562,928,17.9,60.1,0,1002,354,6.1,53,0.13,9.92216
2020-06-01 15:00:00,14.5,91,0,7.9,75,767,365,440,344,889,17.9,64.5,0,1001.8,355,5.9,62,0.13,8.372565217
2020-06-01 16:00:00,13.6,79,0,8.1,65,664,225,290,131,754,17.8,69.3,0,1001.5,350,5.5,70,0.13,7.891208333
2020-06-01 17:00:00,12.7,68,0,8.4,49,485,98,147,30,301,18.2,75.3,0,1001.2,345,5,79,0.13,6.014409091
2020-06-01 18:00:00,11.5,56,6.4,8.4,22,117,12,34,17,20,18.8,81.4,0,1000.9,340,4.5,86,0.13,3.88925
2020-06-01 19:00:00,10.5,44,15.6,8.1,0,0,0,0,0,0,19.3,85,0,1000.8,336,4.2,93,0.13,1.850545455
2020-06-01 20:00:00,10,31,14.1,7.7,0,0,0,0,0,0,19.8,85.9,0,1000.5,335,4.1,98,0.13,0.383125
2020-06-01 21:00:00,9.8,17,4,7.5,0,0,0,0,0,0,20.1,85.6,0,1000.3,336,3.9,102,0.13,0.04890909091
2020-06-01 22:00:00,9.7,3,44.4,7.6,0,0,0,0,0,0,20.9,86.6,0,1000.1,342,3.8,103,0.13,0
2020-06-01 23:00:00,10.4,-11,50.5,8.3,0,0,0,0,0,0,22.7,87.3,0,999.5,3,3.9,103,0.13,0
2020-06-02 00:00:00,11.1,-25,47.3,9.3,0,0,0,0,0,0,23.4,88.6,0,998.8,19,4.2,100,0.13,0
2020-06-02 01:00:00,10.9,-38,57.6,9.5,0,0,0,0,0,0,23,91.5,0,998.6,16,4.1,95,0.13,0
2020-06-02 02:00:00,10.5,-51,78.4,9.5,1,0,0,1,1,1,22.5,93.4,0,998.3,4,3.9,89,0.13,0
2020-06-02 03:00:00,10.4,-63,96.8,9.4,3,0,0,3,2,3,21.8,94,0,998.1,354,3.7,82,0.13,0
2020-06-02 04:00:00,10.5,-74,88,9.5,29,0,0,29,25,29,20.8,93.2,0,998.1,354,3.4,74,0.13,0
2020-06-02 05:00:00,11.5,-86,32.7,9.7,140,255,116,255,205,423,19.9,88.8,0,997.9,6,3.2,65,0.13,0.01655555556
2020-06-02 06:00:00,12.7,-98,12.8,9.6,192,468,256,448,403,710,18.6,81.5,0,997.6,23,3.2,57,0.13,0.4025
2020-06-02 07:00:00,13.5,-112,1.6,8.7,112,797,531,643,661,906,16.2,72.4,0,997.3,36,3.2,48,0.13,1.323478261
2020-06-02 08:00:00,14.1,-129,0,7.8,96,885,669,765,848,917,14.4,65.7,0,997,44,3.3,41,0.13,2.49224
2020-06-02 09:00:00,14.1,-150,0,7.1,93,916,748,841,970,894,13.1,62.7,0,996.7,45,3.4,35,0.13,3.751086957
2020-06-02 10:00:00,14.2,-174,0,6.5,93,930,784,876,1026,881,11.9,59.8,0,996.4,45,3.5,33,0.13,5.16932
2020-06-02 11:00:00,14.6,160,0,6.2,92,931,775,867,1009,891,11,57.2,0,995.7,47,4,34,0.13,8.366913043
2020-06-02 12:00:00,14.5,138,0,5.7,90,921,725,815,923,919,10.5,55.6,0,994.9,48,4.5,38,0.13,9.63716
2020-06-02 13:00:00,14,119,0,5,86,898,637,723,775,949,10.2,54.9,0,994.2,45,4.5,45,0.13,10.31356522
2020-06-02 14:00:00,13.4,104,0,4.6,82,859,518,600,579,957,9.8,55.1,0,993.4,41,4.5,53,0.13,10.3177
2020-06-02 15:00:00,12.9,91,0,4.3,75,798,381,456,356,922,9.4,55.9,0,992.9,37,4.6,62,0.13,9.718529412
2020-06-02 16:00:00,12.2,79,0,4.4,64,702,239,303,135,793,9.2,58.9,0,992.8,37,4.7,70,0.13,8.195857143
2020-06-02 17:00:00,11.2,68,0,5.1,47,540,110,157,28,329,9.2,66.2,0,992.8,37,4.3,79,0.13,6.27535
2020-06-02 18:00:00,9.9,56,0,5.8,20,199,20,40,15,17,9.5,75.4,0,992.7,31,3.5,86,0.13,3.983857143
2020-06-02 19:00:00,8.9,44,8.7,6,0,0,0,0,0,0,10.4,82,0,992.3,22,3,93,0.13,1.916352941
2020-06-02 20:00:00,8.4,31,14.1,5.9,0,0,0,0,0,0,11.1,84.7,0,991.8,6,2.8,98,0.13,0.4317368421
2020-06-02 21:00:00,8.2,17,0,5.8,0,0,0,0,0,0,11.6,85.2,0,991.4,350,2.8,102,0.13,0.02475
2020-06-02 22:00:00,8,3,0,5.7,0,0,0,0,0,0,12,85.2,0,991.3,344,2.9,103,0.13,0
2020-06-02 23:00:00,8,-11,0,5.7,0,0,0,0,0,0,11.9,85,0,991,340,2.9,103,0.13,0
2020-06-03 00:00:00,8,-25,0,5.8,0,0,0,0,0,0,11.6,86,0,990.5,337,2.8,100,0.13,0
2020-06-03 01:00:00,7.9,-38,0,6,0,0,0,0,0,0,11.3,88,0,989.8,338,2.7,95,0.13,0
2020-06-03 02:00:00,8,-51,6,6.4,8,20,2,10,7,8,11,89.4,0,989.1,341,2.4,89,0.13,0
2020-06-03 03:00:00,9,-62,2.7,7,39,376,57,96,26,120,10.6,87.5,0,988.9,340,2.1,82,0.13,0
2020-06-03 04:00:00,10.9,-74,0,7.8,58,631,176,234,62,622,10,81,0,989,345,2.2,74,0.13,0
2020-06-03 05:00:00,12.6,-86,0,7.7,70,759,317,387,253,882,9.7,72.1,0,989.1,17,2.8,65,0.13,0.04908333333
2020-06-03 06:00:00,13.5,-98,0,7.1,79,833,457,537,479,946,9.9,65.4,0,989,36,3.7,57,0.13,0.3218
2020-06-03 07:00:00,13.9,-112,0,6.6,86,879,584,670,689,955,10.3,61.5,0,989,40,3.7,48,0.13,0.6776521739
2020-06-03 08:00:00,14.2,-129,0,6.5,91,907,686,777,861,932,10.5,59.7,0,988.8,44,3.6,41,0.13,1.82316
2020-06-03 09:00:00,14.6,-150,0,6.5,98,919,751,849,977,902,10.3,58.5,0,988.6,46,3.6,35,0.13,3.895347826
2020-06-03 10:00:00,14.8,-174,0,6.4,98,928,783,881,1029,886,10.2,57,0,988.3,46,3.9,32,0.13,6.20244
2020-06-03 11:00:00,14.9,160,0,6.3,95,926,772,867,1008,891,11,56.7,0,988.2,49,4.4,33,0.13,8.228826087
2020-06-03 12:00:00,14.7,138,0,6.5,91,911,718,809,915,912,12.7,58,0,988,52,4.6,38,0.13,9.95636
2020-06-03 13:00:00,14.2,119,0,6.6,86,886,629,715,764,936,14.1,60.3,0,987.4,49,4.5,45,0.13,10.33230435
2020-06-03 14:00:00,13.8,104,0,6.7,79,848,512,591,569,941,14.9,62.3,0,986.7,43,4.3,53,0.13,10.1914
2020-06-03 15:00:00,13.5,91,16.9,6.9,163,430,214,377,316,633,15.3,64.3,0,986.4,38,4.3,61,0.13,9.407652174
2020-06-03 16:00:00,12.9,79,24.6,7.1,156,205,66,222,149,384,15.8,67.9,0,986.4,39,4.4,70,0.13,8.063583333
2020-06-03 17:00:00,12,68,0,7.4,45,532,109,154,27,326,16.3,73.6,0,986.5,43,3.9,78,0.13,6.237782609
2020-06-03 18:00:00,10.7,56,0.1,7.5,20,204,21,41,15,17,16.6,80.5,0,986.6,44,3.1,86,0.13,3.6658
2020-06-03 19:00:00,9.7,44,21.3,7.4,0,0,0,0,0,0,16.5,85.5,0,986.2,39,2.6,93,0.13,1.120826087
2020-06-03 20:00:00,9.2,31,22.4,7.1,0,0,0,0,0,0,16.1,87,0,985.5,39,2.2,98,0.13,0.40644
2020-06-03 21:00:00,9,17,0,7,0,0,0,0,0,0,15.9,87.7,0,985.1,47,1.9,102,0.13,0.05127272727
2020-06-03 22:00:00,8.9,3,0,7.1,0,0,0,0,0,0,15.7,88.9,0,985,62,1.8,103,0.13,0
2020-06-03 23:00:00,8.9,-11,0,7.4,0,0,0,0,0,0,15.2,90.6,0,984.6,78,1.5,102,0.13,0
2020-06-04 00:00:00,8.7,-25,0,7.4,0,0,0,0,0,0,14.4,91.5,0,984.1,90,1.1,100,0.13,0
2020-06-04 01:00:00,8.5,-38,0,7.3,0,0,0,0,0,0,13.9,91.8,0,983.8,100,0.9,95,0.13,0
2020-06-04 02:00:00,8.5,-50,0,7.3,7,45,4,11,6,7,13.3,91.9,0,983.3,116,0.7,89,0.13,0
2020-06-04 03:00:00,9.3,-62,0,7.7,38,407,60,98,25,119,12.3,89.6,0,982.6,137,0.6,82,0.13,0
2020-06-04 04:00:00,10.8,-74,0,8.3,59,624,175,233,62,618,11.5,84.2,0,982.2,127,0.7,74,0.13,0
2020-06-04 05:00:00,12.3,-86,0,8.3,71,751,314,386,252,876,11.1,76.4,0,982.2,108,1.3,65,0.13,0.05745454545
2020-06-04 06:00:00,13.3,-98,8.1,7.9,149,632,341,489,432,825,10.9,69.7,0,982.4,103,2.2,57,0.13,0.289
2020-06-04 07:00:00,13.9,-112,5.9,7.7,142,731,492,634,648,874,10.7,65.9,0,982.4,101,2.8,48,0.13,0.6155
2020-06-04 08:00:00,14.4,-129,0,7.6,90,909,688,778,860,933,11.1,63.6,0,982,95,3.2,41,0.13,1.766294118
2020-06-04 09:00:00,14.8,-149,0,7.6,94,919,753,847,973,900,12.1,62.1,0,981.4,91,3.6,35,0.13,4.25835
2020-06-04 10:00:00,15.1,-174,0,7.5,95,923,780,875,1021,880,13,60.5,0,981.1,90,3.5,32,0.13,6.265125
2020-06-04 11:00:00,15.5,160,0,7.6,95,920,768,863,1001,886,13.4,59.3,0,980.9,93,3.5,33,0.13,8.250863636
2020-06-04 12:00:00,15.7,138,0,7.9,93,906,715,808,913,910,13.6,59.8,0,980.8,93,3.7,38,0.13,9.7864375
2020-06-04 13:00:00,15.5,119,0,8.4,89,882,628,716,765,937,13.8,62.7,0,980.4,88,4,45,0.13,10.45841176
2020-06-04 14:00:00,15.1,104,0,8.9,82,845,512,595,571,943,13.9,66.6,0,979.7,85,4.3,53,0.13,10.1876
2020-06-04 15:00:00,14.7,91,0,9.4,73,788,379,452,352,907,13.9,70.5,0,979.1,85,4.6,61,0.13,9.510956522
2020-06-04 16:00:00,14.1,79,2.1,9.6,69,651,227,297,139,755,14,74.6,0,978.6,87,4.7,70,0.13,8.036708333
2020-06-04 17:00:00,13.3,68,15.5,9.7,80,257,52,132,60,220,14.1,78.8,0,978.7,91,4.3,78,0.13,6.205391304
2020-06-04 18:00:00,12.4,56,22.3,9.7,23,123,14,37,18,21,14.3,83.3,0,978.9,94,3.9,86,0.13,4.07696
2020-06-04 19:00:00,11.9,44,3.9,9.7,0,0,0,0,0,0,14.5,86.2,0,978.6,101,4,93,0.13,1.666782609
2020-06-04 20:00:00,11.8,31,18,9.6,0,0,0,0,0,0,14.3,86.7,0,978.1,108,4.5,98,0.13,0.46192
2020-06-04 21:00:00,11.6,17,0.1,9.4,0,0,0,0,0,0,14,86.5,0,977.8,115,4.8,101,0.13,0.064125
2020-06-04 22:00:00,11.2,3,45.9,8.7,0,0,0,0,0,0,13.7,84.4,0,977.6,121,4.9,103,0.13,0
2020-06-04 23:00:00,10.9,-11,39.9,7.9,0,0,0,0,0,0,14.1,81.3,0,977.4,132,4.9,102,0.13,0
2020-06-05 00:00:00,10.6,-25,70.7,7.5,0,0,0,0,0,0,15.6,81,0,977.1,145,4.9,100,0.13,0
2020-06-05 01:00:00,10.5,-38,55.9,7.4,0,0,0,0,0,0,17.5,81.1,0,976.5,148,5.3,95,0.13,0
2020-06-05 02:00:00,10.7,-50,64.9,7.4,3,0,0,3,3,3,20,79.7,0,975.4,147,5.7,89,0.13,0
2020-06-05 03:00:00,11.2,-62,82.4,7.6,11,0,0,11,10,11,22.5,78.7,0,974.4,145,6.3,82,0.13,0
2020-06-05 04:00:00,11.9,-74,95.7,7.9,8,0,0,8,7,8,24.4,76.8,0,973.9,142,7.1,74,0.13,0
2020-06-05 05:00:00,12.6,-85,96.3,8.2,14,0,0,14,12,14,25.1,75,0,974,144,7,65,0.13,0.1700909091
2020-06-05 06:00:00,12.6,-98,86.9,8.9,65,0,0,65,57,65,25.8,78.1,0,974.3,147,6,57,0.13,0.34655
2020-06-05 07:00:00,12.4,-112,84.7,9.7,95,0,0,95,84,95,27.1,83.7,0,974,145,4.9,48,0.13,0.3848
2020-06-05 08:00:00,12.9,-129,85.5,10.6,104,0,0,104,91,104,28.1,85.7,0,973.6,156,4.8,41,0.13,0.6096666667
2020-06-05 09:00:00,13.5,-149,86.8,11.9,100,0,0,100,89,100,28.7,89.6,0,973.5,180,4.2,35,0.13,1.087
2020-06-05 10:00:00,13.5,-174,81.2,12.6,145,0,0,145,128,145,28.6,94.5,0,973.5,224,3.6,32,0.13,1.3044
2020-06-05 11:00:00,13.2,160,76.6,12.7,177,0,0,177,156,177,28,96.5,0,973.7,256,3.9,33,0.13,0.7484705882
2020-06-05 12:00:00,13.1,138,77.1,12.5,163,0,0,163,144,163,27.7,96.4,0,974.2,275,3.6,38,0.13,0.509125
2020-06-05 13:00:00,12.7,119,81.8,12.1,118,0,0,118,104,118,27.4,95.7,0,974.5,290,3.8,44,0.13,1.193705882
2020-06-05 14:00:00,12,104,84,11.3,88,0,0,88,78,88,26.8,95.4,0,974.9,289,3.9,53,0.13,1.429117647
2020-06-05 15:00:00,11.3,91,78.7,10.6,90,0,0,90,80,90,25.8,95.4,0,975.3,284,3.2,61,0.13,1.163833333
2020-06-05 16:00:00,11.2,79,72.6,10.4,74,0,0,74,65,74,24.6,94.8,0,975.4,276,2.4,70,0.13,0.63
2020-06-05 17:00:00,11.3,68,56.8,10.2,63,0,0,63,55,63,22.7,93.3,0,975.6,260,1.6,78,0.13,0.4275333333
2020-06-05 18:00:00,10.9,56,47.8,9.8,23,0,0,23,20,23,20.9,93.2,0,976.2,224,1.5,86,0.13,0.2669411765
2020-06-05 19:00:00,10.3,44,56.4,9.5,0,0,0,0,0,0,20.8,94.4,0,976.7,204,2.1,92,0.13,0.4294375
2020-06-05 20:00:00,10.3,31,68.4,9.5,0,0,0,0,0,0,21.3,95.2,0,976.5,180,2.4,98,0.13,0.1996875
2020-06-05 21:00:00,10.7,17,52.7,10,0,0,0,0,0,0,20.3,95.6,0,976.3,161,3.1,101,0.13,0.1505
2020-06-05 22:00:00,10.7,3,62,10,0,0,0,0,0,0,18.1,95.8,0,976.1,166,4.1,103,0.13,0
2020-06-05 23:00:00,10.3,-11,34.2,9.4,0,0,0,0,0,0,17.3,94.4,0,976.2,183,4.8,102,0.13,0
2020-06-06 00:00:00,10.4,-25,26.1,9.3,0,0,0,0,0,0,19,93,0,976,193,5.2,100,0.13,0
